Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/13/2015,AQS,060731006,1,6.4,ug/m3 LC,36,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/14/2015,AQS,060731006,1,7.9,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/15/2015,AQS,060731006,1,6.9,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/16/2015,AQS,060731006,1,7,ug/m3 LC,39,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/17/2015,AQS,060731006,1,11.4,ug/m3 LC,55,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/18/2015,AQS,060731006,1,11.7,ug/m3 LC,56,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/19/2015,AQS,060731006,1,3.7,ug/m3 LC,21,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/20/2015,AQS,060731006,1,8.2,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/21/2015,AQS,060731006,1,12.1,ug/m3 LC,57,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/22/2015,AQS,060731006,1,9.1,ug/m3 LC,51,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/23/2015,AQS,060731006,1,7.1,ug/m3 LC,39,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/24/2015,AQS,060731006,1,7.3,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/25/2015,AQS,060731006,1,9.3,ug/m3 LC,51,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/26/2015,AQS,060731006,1,9.8,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/27/2015,AQS,060731006,1,8.4,ug/m3 LC,47,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/28/2015,AQS,060731006,1,6.7,ug/m3 LC,37,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/29/2015,AQS,060731006,1,10,ug/m3 LC,53,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
6/30/2015,AQS,060731006,1,8.3,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/1/2015,AQS,060731006,1,10,ug/m3 LC,53,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/2/2015,AQS,060731006,1,8.3,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/3/2015,AQS,060731006,1,4.2,ug/m3 LC,23,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/4/2015,AQS,060731006,1,5,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/5/2015,AQS,060731006,1,4.9,ug/m3 LC,27,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/6/2015,AQS,060731006,1,4.2,ug/m3 LC,23,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/7/2015,AQS,060731006,1,5.7,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/8/2015,AQS,060731006,1,6,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/9/2015,AQS,060731006,1,3,ug/m3 LC,17,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/10/2015,AQS,060731006,1,1.9,ug/m3 LC,11,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/11/2015,AQS,060731006,1,1.2,ug/m3 LC,7,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/12/2015,AQS,060731006,1,2.4,ug/m3 LC,13,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/13/2015,AQS,060731006,1,3.2,ug/m3 LC,18,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/14/2015,AQS,060731006,1,6,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/15/2015,AQS,060731006,1,6.6,ug/m3 LC,37,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/16/2015,AQS,060731006,1,6,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/17/2015,AQS,060731006,1,6.6,ug/m3 LC,37,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/18/2015,AQS,060731006,1,3,ug/m3 LC,17,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/19/2015,AQS,060731006,1,2.6,ug/m3 LC,14,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/20/2015,AQS,060731006,1,4.6,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/21/2015,AQS,060731006,1,2.1,ug/m3 LC,12,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/22/2015,AQS,060731006,1,3.5,ug/m3 LC,19,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/23/2015,AQS,060731006,1,3.8,ug/m3 LC,21,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/24/2015,AQS,060731006,1,1.6,ug/m3 LC,9,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/25/2015,AQS,060731006,1,2.6,ug/m3 LC,14,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/26/2015,AQS,060731006,1,2.8,ug/m3 LC,16,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/27/2015,AQS,060731006,1,4.6,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/28/2015,AQS,060731006,1,8,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/29/2015,AQS,060731006,1,12,ug/m3 LC,56,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/30/2015,AQS,060731006,1,11.8,ug/m3 LC,56,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
7/31/2015,AQS,060731006,1,9.5,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/1/2015,AQS,060731006,1,8.4,ug/m3 LC,47,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/2/2015,AQS,060731006,1,8.5,ug/m3 LC,47,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/3/2015,AQS,060731006,1,9.4,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/4/2015,AQS,060731006,1,8,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/5/2015,AQS,060731006,1,4.6,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/6/2015,AQS,060731006,1,7.6,ug/m3 LC,42,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/7/2015,AQS,060731006,1,9.6,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/8/2015,AQS,060731006,1,8,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/9/2015,AQS,060731006,1,6.1,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/10/2015,AQS,060731006,1,7.4,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/11/2015,AQS,060731006,1,5.7,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/12/2015,AQS,060731006,1,6.9,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/13/2015,AQS,060731006,1,8,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/14/2015,AQS,060731006,1,9.4,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/15/2015,AQS,060731006,1,2,ug/m3 LC,11,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/16/2015,AQS,060731006,1,5.7,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/17/2015,AQS,060731006,1,9.6,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/18/2015,AQS,060731006,1,12.3,ug/m3 LC,57,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/19/2015,AQS,060731006,1,11.5,ug/m3 LC,55,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/20/2015,AQS,060731006,1,12.9,ug/m3 LC,58,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/21/2015,AQS,060731006,1,15.3,ug/m3 LC,63,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/22/2015,AQS,060731006,1,13.9,ug/m3 LC,60,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/23/2015,AQS,060731006,1,14.3,ug/m3 LC,61,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/24/2015,AQS,060731006,1,13.8,ug/m3 LC,60,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/25/2015,AQS,060731006,1,15.3,ug/m3 LC,63,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/26/2015,AQS,060731006,1,14.2,ug/m3 LC,61,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/27/2015,AQS,060731006,1,6,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/28/2015,AQS,060731006,1,6.5,ug/m3 LC,36,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/29/2015,AQS,060731006,1,5,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/30/2015,AQS,060731006,1,6.4,ug/m3 LC,36,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
8/31/2015,AQS,060731006,1,10.2,ug/m3 LC,53,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/1/2015,AQS,060731006,1,9.9,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/2/2015,AQS,060731006,1,9,ug/m3 LC,50,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/3/2015,AQS,060731006,1,8.6,ug/m3 LC,48,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/4/2015,AQS,060731006,1,8.2,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/5/2015,AQS,060731006,1,8.2,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/6/2015,AQS,060731006,1,6.5,ug/m3 LC,36,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/7/2015,AQS,060731006,1,5.5,ug/m3 LC,31,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/8/2015,AQS,060731006,1,7.5,ug/m3 LC,42,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/9/2015,AQS,060731006,1,10.7,ug/m3 LC,54,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/10/2015,AQS,060731006,1,7,ug/m3 LC,39,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/11/2015,AQS,060731006,1,7,ug/m3 LC,39,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/12/2015,AQS,060731006,1,5.3,ug/m3 LC,29,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/13/2015,AQS,060731006,1,6.1,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/14/2015,AQS,060731006,1,7.4,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/15/2015,AQS,060731006,1,2.4,ug/m3 LC,13,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/16/2015,AQS,060731006,1,5,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/17/2015,AQS,060731006,1,5.7,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/18/2015,AQS,060731006,1,9.1,ug/m3 LC,51,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/19/2015,AQS,060731006,1,8.3,ug/m3 LC,46,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/20/2015,AQS,060731006,1,7,ug/m3 LC,39,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/21/2015,AQS,060731006,1,8.8,ug/m3 LC,49,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/22/2015,AQS,060731006,1,7.9,ug/m3 LC,44,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/23/2015,AQS,060731006,1,10.7,ug/m3 LC,54,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/24/2015,AQS,060731006,1,12.8,ug/m3 LC,58,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/25/2015,AQS,060731006,1,11.2,ug/m3 LC,55,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
9/26/2015,AQS,060731006,1,10.3,ug/m3 LC,53,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,733,Met-One BAM W/PM2.5 VSCC,41740,"San Diego-Carlsbad, CA",06,California,073,San Diego,32.842318,-116.768293
